area_code,ST,STATE,occupation_code,occupation_title,GROUP,employment,employment_rse,JOBS_1000,mean_wage_hourly,mean_wage_annual,mean_wage_rse,pct10_wage_hourly,pct25_wage_hourly,median_wage_hourly,pct75_wage_hourly,pct90_wage_hourly,pct10_wage_annual,pct25_wage_annual,median_wage_annual,pct75_wage_annual,pct90_wage_annual,ANNUAL,HOURLY,year,state,occupation_code_original,LOC QUOTIENT,LOC_Q,OCC_GROUP,area_title,AREA_TYPE,industry_code,industry_title,industry_group,OWN_CODE,occupation_group,LOC_QUOTIENT,PCT_TOTAL,state_code,PCT_RPT,mean_wage_annual_growth,median_wage_annual_growth,pct10_wage_annual_growth,pct25_wage_annual_growth,pct75_wage_annual_growth,pct90_wage_annual_growth,mean_wage_annual_cagr,median_wage_annual_cagr,pct10_wage_annual_cagr,pct25_wage_annual_cagr,pct90_wage_annual_cagr,pct75_wage_annual_cagr
15,HI,Hawaii,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,110.0,25.1,0.178,23.17,48190.0,12.9,10.83,17.25,23.82,30.17,34.4,22530.0,35870.0,49540.0,62760.0,110.0,,,2014,HI,47-3011,,1.02,detailed,,,,,,,,,,,,-0.13854129424383266,-0.11393310677875157,-0.46408182683158894,-0.25020903010033446,-0.04139300442950966,0.22222222222222232,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,HI,Hawaii,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,70.0,42.2,0.119,21.02,43720.0,18.0,10.42,11.77,20.71,28.4,33.75,21660.0,24480.0,43080.0,59080.0,70.0,,,2015,HI,47-3011,,0.71,detailed,,,,,,,,,,,,-0.09275783357543055,-0.13039967702866373,-0.038615179760319585,-0.31753554502369663,-0.05863607393244108,-0.36363636363636365,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,HI,Hawaii,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,70.0,46.9,0.108,16.52,34360.0,8.6,10.52,11.62,15.19,18.6,26.28,21890.0,24180.0,31590.0,38690.0,70.0,,,2016,HI,47-3011,,0.64,detailed,,,,,,,,,,,,-0.21408966148215924,-0.26671309192200554,0.01061865189289013,-0.01225490196078427,-0.3451252538930264,0.0,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,HI,Hawaii,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,,,,21.38,44470.0,10.5,12.22,14.29,17.89,31.38,35.87,25410.0,29720.0,37210.0,65260.0,,,,2017,HI,47-3011,,,detailed,,,,,,,,,,,,0.2942374854481955,0.17790440012662234,0.16080402010050254,0.22911497105045497,0.6867407598862756,,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,HI,Hawaii,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,60.0,41.9,0.095,22.18,46130.0,12.8,12.53,15.05,18.47,32.59,37.0,26050.0,31300.0,38430.0,67800.0,60.0,,,2018,HI,47-3011,,0.57,detailed,,,,,,,,,,,,0.037328536091747244,0.032786885245901676,0.025186934277843465,0.05316285329744286,0.03892123812442527,,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,,,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,30.0,44.0,0.05,22.84,47500.0,24.7,12.17,14.24,17.72,34.83,38.32,25320.0,29630.0,36870.0,72450.0,30.0,,,2019,HI,47-3011,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.31,,,,0.029698677650119132,-0.040593286494925884,-0.02802303262955852,-0.05335463258785944,0.06858407079646023,-0.5,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,,,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,40.0,37.6,0.063,20.76,43190.0,2.8,18.57,19.59,20.96,22.56,23.09,38620.0,40750.0,43590.0,46930.0,40.0,,,2023,HI,47-3011,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.58,,HI,,-0.09073684210526312,0.1822620016273393,0.5252764612954186,0.3752953088086399,-0.35224292615596964,0.33333333333333326,0.003079948073580363,0.009378289268171969,0.025060093502991432,0.02000803853392208,-0.10186429214942705,-0.008717334290073597
15,HI,Hawaii,47-3012,Helpers--carpenters,,460.0,20.3,0.776,18.84,39190.0,2.9,14.31,16.09,18.05,21.26,25.47,29770.0,33470.0,37540.0,44220.0,460.0,,,2009,HI,47-3012,,,,,,,,,,,,,,,,,,,,,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,260.0,25.4,0.458,18.52,38510.0,3.6,15.22,16.47,18.01,20.04,23.99,31660.0,34260.0,37470.0,41670.0,260.0,,,2010,HI,47-3012,1.241,,,,,,,,,,,,,,-0.01735136514416946,-0.0018646776771443774,0.06348673160900242,0.02360322677024196,-0.05766621438263231,-0.4347826086956522,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,260.0,18.1,0.454,23.14,48120.0,5.3,16.2,18.52,22.6,27.81,32.26,33700.0,38530.0,47010.0,57830.0,260.0,,,2011,HI,47-3012,,1.45,,,,,,,,,,,,,0.24954557257855092,0.25460368294635716,0.06443461781427673,0.12463514302393452,0.38780897528197755,0.0,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,440.0,18.6,0.749,22.46,46710.0,8.0,11.03,17.08,22.46,28.68,33.36,22950.0,35530.0,46710.0,59650.0,440.0,,,2012,HI,47-3012,,2.72,detailed,,,,,,,,,,,,-0.02930174563591026,-0.0063816209317166805,-0.31899109792284863,-0.07786140669608099,0.03147155455645856,0.6923076923076923,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,430.0,15.2,0.714,22.67,47150.0,6.9,11.22,17.08,22.58,29.03,33.72,23330.0,35530.0,46960.0,60370.0,430.0,,,2013,HI,47-3012,,2.53,detailed,,,,,,,,,,,,0.009419824448726244,0.005352172982230785,0.016557734204793118,0.0,0.012070410729253966,-0.022727272727272707,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,310.0,40.3,0.501,19.22,39970.0,8.7,10.84,14.51,17.49,24.31,30.49,22550.0,30180.0,36370.0,50570.0,310.0,,,2014,HI,47-3012,,1.74,detailed,,,,,,,,,,,,-0.1522799575821845,-0.22551107325383302,-0.03343334762108874,-0.15057697720236418,-0.16233228424714263,-0.2790697674418605,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,110.0,29.8,0.179,19.04,39610.0,7.2,13.18,15.64,17.61,22.17,28.97,27410.0,32520.0,36620.0,46100.0,110.0,,,2015,HI,47-3012,,0.65,detailed,,,,,,,,,,,,-0.009006755066299776,0.006873797085509947,0.21552106430155216,0.07753479125248508,-0.08839232746687764,-0.6451612903225806,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,140.0,32.1,0.214,17.3,35980.0,7.3,9.16,13.44,16.85,19.19,27.66,19060.0,27940.0,35040.0,39920.0,140.0,,,2016,HI,47-3012,,0.84,detailed,,,,,,,,,,,,-0.09164352436253476,-0.04314582195521577,-0.3046333454943452,-0.14083640836408362,-0.13405639913232104,0.2727272727272727,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,50.0,43.8,0.082,15.49,32220.0,12.6,9.36,9.59,13.81,18.92,23.73,19460.0,19940.0,28720.0,39350.0,50.0,,,2017,HI,47-3012,,0.35,detailed,,,,,,,,,,,,-0.10450250138966088,-0.18036529680365299,0.02098635886673672,-0.2863278453829635,-0.01427855711422843,-0.6428571428571428,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3012,Helpers--Carpenters,,70.0,33.9,0.107,15.91,33090.0,10.0,10.11,11.78,14.59,18.06,22.98,21020.0,24500.0,30340.0,37550.0,70.0,,,2018,HI,47-3012,,0.47,detailed,,,,,,,,,,,,0.027001862197392867,0.05640668523676884,0.0801644398766701,0.2286860581745236,-0.04574332909783985,0.3999999999999999,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,,,47-3012,Helpers--Carpenters,,,,,17.19,35740.0,5.0,14.62,16.18,17.49,18.8,19.59,30410.0,33650.0,36380.0,39110.0,,,,2020,HI,47-3012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,HI,,0.08008461770927777,0.19907712590639415,0.4467174119885824,0.3734693877551021,0.04154460719041286,,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,,,47-3012,Helpers--Carpenters,,,,,21.14,43960.0,6.6,18.33,20.75,22.22,22.22,22.22,38120.0,43160.0,46210.0,46210.0,,,,2021,HI,47-3012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,HI,,0.2299944040290991,0.2702034084661902,0.25353502137454775,0.2826151560178307,0.18153924827409873,,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,,,47-3012,Helpers--Carpenters,,90.0,39.3,0.141,20.85,43360.0,5.6,18.53,18.53,20.0,22.91,24.24,38540.0,38540.0,41600.0,47640.0,90.0,,,2023,HI,47-3012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.98,,HI,,-0.013648771610555,-0.09976195628651807,0.011017838405036784,-0.10704355885078776,0.03094568275265086,,0.007248698753946181,0.007362192663447287,0.01861364870583193,0.010125717893375352,-0.10999640131393185,0.005335294336392238
15,HI,Hawaii,47-3013,Helpers--electricians,,370.0,40.6,0.628,17.89,37210.0,9.4,12.79,13.92,16.44,22.0,24.48,26610.0,28950.0,34200.0,45760.0,370.0,,,2009,HI,47-3013,,,,,,,,,,,,,,,,,,,,,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,340.0,35.2,0.588,17.57,36540.0,6.4,13.18,14.72,16.54,20.51,23.71,27420.0,30620.0,34410.0,42670.0,340.0,,,2010,HI,47-3013,1.032,,,,,,,,,,,,,,-0.01800591238914273,0.0061403508771928905,0.030439684329199634,0.05768566493955096,-0.06752622377622375,-0.08108108108108103,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,200.0,46.9,0.341,17.79,37010.0,4.5,14.01,15.46,16.87,18.29,23.48,29140.0,32150.0,35100.0,38040.0,200.0,,,2011,HI,47-3013,,0.67,,,,,,,,,,,,,0.01286261631089225,0.02005231037489108,0.06272793581327507,0.04996734160679295,-0.1085071478790719,-0.4117647058823529,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,270.0,48.6,0.456,18.12,37700.0,4.6,13.51,15.57,17.36,19.72,22.89,28100.0,32390.0,36110.0,41020.0,270.0,,,2012,HI,47-3013,,1.0,detailed,,,,,,,,,,,,0.018643609835179653,0.02877492877492882,-0.03568977350720659,0.007465007776049859,0.07833859095688744,0.3500000000000001,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,220.0,42.7,0.368,14.98,31160.0,7.5,9.8,12.1,14.91,17.53,20.74,20380.0,25170.0,31020.0,36460.0,220.0,,,2013,HI,47-3013,,0.77,detailed,,,,,,,,,,,,-0.173474801061008,-0.1409581833287178,-0.2747330960854093,-0.22290830503241743,-0.11116528522671865,-0.18518518518518523,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,170.0,32.6,0.285,15.2,31620.0,8.8,9.87,12.45,15.1,17.96,21.1,20530.0,25900.0,31410.0,37350.0,170.0,,,2014,HI,47-3013,,0.56,detailed,,,,,,,,,,,,0.014762516046213037,0.012572533849129597,0.007360157016683022,0.02900278108859755,0.024410312671420797,-0.2272727272727273,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,120.0,41.0,0.195,18.53,38540.0,11.3,10.6,14.38,18.44,22.7,27.1,22050.0,29910.0,38340.0,47210.0,120.0,,,2015,HI,47-3013,,0.38,detailed,,,,,,,,,,,,0.21884882985452236,0.22063037249283668,0.07403799318071114,0.1548262548262549,0.2639892904953145,-0.2941176470588235,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,210.0,29.5,0.325,27.33,56850.0,6.6,18.24,20.95,27.62,34.57,37.34,37930.0,43590.0,57460.0,71910.0,210.0,,,2016,HI,47-3013,,0.63,detailed,,,,,,,,,,,,0.4750908147379347,0.49869587897756906,0.7201814058956917,0.4573721163490472,0.5231942385087904,0.75,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,480.0,28.7,0.761,22.49,46770.0,6.8,14.77,17.61,21.34,24.67,35.06,30720.0,36620.0,44390.0,51320.0,480.0,,,2017,HI,47-3013,,1.5,detailed,,,,,,,,,,,,-0.1773087071240106,-0.22746258266620256,-0.19008700237279197,-0.15989905941729754,-0.2863301348908358,1.2857142857142856,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3013,Helpers--Electricians,,510.0,30.4,0.801,22.25,46290.0,7.0,14.98,17.1,20.99,24.89,35.06,31150.0,35560.0,43660.0,51780.0,510.0,,,2018,HI,47-3013,,1.53,detailed,,,,,,,,,,,,-0.010262989095574104,-0.016445145302996123,0.01399739583333326,-0.02894593118514477,0.008963367108339781,0.0625,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,,,47-3013,Helpers--Electricians,,490.0,35.0,0.777,18.89,39290.0,7.2,11.23,14.87,18.47,23.08,26.43,23350.0,30940.0,38420.0,48000.0,490.0,,,2019,HI,47-3013,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.44,,,,-0.15122056599697564,-0.12001832340815388,-0.2504012841091493,-0.12992125984251968,-0.07300115874855151,-0.039215686274509776,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,,,47-3013,Helpers--Electricians,,,,,16.18,33660.0,15.6,10.91,11.46,15.74,18.64,26.9,22700.0,23830.0,32730.0,38760.0,,,,2020,HI,47-3013,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,HI,,-0.14329345889539324,-0.14809994794377923,-0.027837259100642386,-0.2297996121525533,-0.1925,,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,,,47-3013,Helpers--Electricians,,,,,20.35,42320.0,10.4,14.32,18.13,22.56,22.95,25.84,29780.0,37700.0,46920.0,47730.0,,,,2021,HI,47-3013,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,HI,,0.2572786690433748,0.43354720439963335,0.3118942731277532,0.5820394460763743,0.23142414860681115,,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,,,47-3013,Helpers--Electricians,,140.0,31.7,0.242,19.28,40090.0,4.5,17.81,18.0,18.0,20.24,21.68,37040.0,37440.0,37440.0,42100.0,140.0,,,2022,HI,47-3013,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.5,,HI,,-0.05269376181474483,-0.20204603580562663,0.24378777703156485,-0.006896551724137945,-0.11795516446679233,,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,,,47-3013,Helpers--Electricians,,160.0,48.1,0.259,21.94,45630.0,3.8,19.0,19.0,22.0,22.34,27.0,39520.0,39520.0,45760.0,46460.0,160.0,,,2023,HI,47-3013,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.57,,HI,,0.1381890745821901,0.22222222222222232,0.06695464362850978,0.05555555555555558,0.10356294536817101,0.1428571428571428,0.01467722896259227,0.021016712043271157,0.028654269402803578,0.022480144979067695,-0.05812306619308805,0.0010849724622890022
15,HI,Hawaii,47-3014,"Helpers--painters, paperhangers, plasterers, and stucco masons",,,,,14.5,30150.0,6.7,12.28,13.02,14.26,15.43,18.18,25550.0,27070.0,29670.0,32090.0,,,,2009,HI,47-3014,,,,,,,,,,,,,,,,,,,,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,,,,14.52,30210.0,4.2,12.53,13.31,14.6,15.56,17.35,26060.0,27690.0,30370.0,32370.0,,,,2010,HI,47-3014,,,,,,,,,,,,,,,0.0019900497512437276,0.02359285473542294,0.019960861056751433,0.022903583302549047,0.008725459644749245,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,60.0,41.5,0.098,15.24,31700.0,5.2,8.92,14.86,16.28,17.68,18.53,18560.0,30910.0,33850.0,36760.0,60.0,,,2011,HI,47-3014,,1.15,,,,,,,,,,,,,0.0493214167494207,0.11458676325321049,-0.2877973906369916,0.11628746840014448,0.13561940067964162,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,90.0,46.7,0.161,13.22,27500.0,5.0,9.47,10.19,11.38,16.65,18.12,19700.0,21190.0,23670.0,34630.0,90.0,,,2012,HI,47-3014,,1.91,detailed,,,,,,,,,,,,-0.13249211356466872,-0.30073855243722303,0.061422413793103425,-0.3144613393723714,-0.057943416757344934,0.5,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,,,,11.41,23730.0,4.8,9.49,9.96,10.75,11.54,16.24,19740.0,20720.0,22350.0,23990.0,,,,2013,HI,47-3014,,,detailed,,,,,,,,,,,,-0.13709090909090904,-0.055766793409378956,0.0020304568527917954,-0.022180273714016097,-0.3072480508229859,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,,,,12.49,25980.0,11.4,9.87,10.42,11.34,15.3,17.47,20520.0,21670.0,23590.0,31830.0,,,,2014,HI,47-3014,,,detailed,,,,,,,,,,,,0.09481668773704177,0.05548098434004478,0.03951367781155013,0.0458494208494209,0.32680283451438097,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,90.0,29.7,0.137,13.14,27330.0,7.0,8.42,9.54,12.56,15.9,19.56,17510.0,19840.0,26130.0,33070.0,90.0,,,2015,HI,47-3014,,1.72,detailed,,,,,,,,,,,,0.051963048498845366,0.10767274268757943,-0.14668615984405453,-0.08444854637748034,0.03895695884385808,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,180.0,40.3,0.287,13.18,27410.0,4.9,9.27,10.81,12.93,14.49,18.39,19280.0,22480.0,26890.0,30140.0,180.0,,,2016,HI,47-3014,,3.74,detailed,,,,,,,,,,,,0.0029271862422246553,0.029085342518178292,0.10108509423186751,0.13306451612903225,-0.08859993952222556,1.0,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,160.0,40.9,0.246,13.61,28320.0,4.3,9.63,10.99,13.15,14.67,19.97,20030.0,22870.0,27350.0,30520.0,160.0,,,2017,HI,47-3014,,3.18,detailed,,,,,,,,,,,,0.03319956220357523,0.017106731126812935,0.03890041493775942,0.017348754448398562,0.012607830126078357,-0.11111111111111116,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,,,,14.8,30790.0,6.9,11.35,12.8,14.01,15.23,21.32,23620.0,26620.0,29130.0,31670.0,,,,2018,HI,47-3014,,,detailed,,,,,,,,,,,,0.08721751412429368,0.06508226691042052,0.17923115327009476,0.16397026672496717,0.03768020969855823,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,,,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,,,,19.09,39700.0,3.8,15.56,16.69,18.57,21.73,23.83,32370.0,34710.0,38620.0,45200.0,,,,2019,HI,47-3014,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,,,0.28937966872361165,0.3257809818056987,0.3704487722269263,0.30390683696468823,0.42721818755920427,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,,,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,,,,18.84,39190.0,3.6,15.64,16.76,18.61,21.55,23.67,32540.0,34850.0,38710.0,44820.0,,,,2020,HI,47-3014,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,HI,,-0.012846347607052944,0.0023303987571205997,0.005251776336113734,0.004033419763756818,-0.008407079646017723,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,,,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,50.0,17.0,0.086,18.48,38440.0,3.5,13.94,15.07,18.21,22.54,22.99,28990.0,31350.0,37870.0,46890.0,50.0,,,2021,HI,47-3014,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.35,,HI,,-0.019137535085480994,-0.02169981916817365,-0.10909649661954512,-0.1004304160688666,0.0461847389558232,,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,,,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,50.0,34.2,0.082,22.52,46830.0,19.8,14.1,14.85,18.2,26.4,33.01,29330.0,30890.0,37850.0,54910.0,50.0,,,2023,HI,47-3014,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.62,,HI,,0.21826222684703445,-0.0005281225244256893,0.011728182131769627,-0.014673046251993616,0.17103860098101942,0.0,0.03195265891081678,0.01754459719531032,0.009903977689018406,0.009473622146669802,,0.03911348403532755
15,HI,Hawaii,47-3015,"Helpers--pipelayers, plumbers, pipefitters, and steamfitters",,250.0,34.8,0.429,15.86,32980.0,8.3,11.13,12.87,15.38,17.97,21.79,23150.0,26770.0,32000.0,37390.0,250.0,,,2009,HI,47-3015,,,,,,,,,,,,,,,,,,,,,0.034172367134980064,0.03932196241674757,0.03946395487358756,0.03960324175212904,-0.07037601250121872,0.03341719770668328
15,HI,Hawaii,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,120.0,9.9,0.216,16.54,34410.0,3.7,12.06,14.87,16.52,18.16,21.59,25090.0,30920.0,34370.0,37760.0,120.0,,,2010,HI,47-3015,0.476,,,,,,,,,,,,,,0.04335961188599158,0.07406249999999992,0.08380129589632834,0.15502428091146814,0.009895694035838565,-0.52,0.034172367134980064,0.03932196241674757,0.03946395487358756,0.03960324175212904,-0.07037601250121872,0.03341719770668328
15,HI,Hawaii,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,130.0,14.5,0.226,16.29,33870.0,2.3,13.79,15.2,16.43,17.67,18.48,28680.0,31610.0,34180.0,36750.0,130.0,,,2011,HI,47-3015,,0.56,,,,,,,,,,,,,-0.01569311246730598,-0.005528076811172511,0.1430848943802312,0.02231565329883578,-0.0267478813559322,0.08333333333333326,0.034172367134980064,0.03932196241674757,0.03946395487358756,0.03960324175212904,-0.07037601250121872,0.03341719770668328
15,HI,Hawaii,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,140.0,22.2,0.237,17.23,35830.0,2.6,15.01,15.69,16.82,17.96,20.77,31220.0,32630.0,34990.0,37350.0,140.0,,,2012,HI,47-3015,,0.66,detailed,,,,,,,,,,,,0.05786832004723941,0.023698069046225845,0.08856345885634598,0.032268269534957206,0.01632653061224487,0.07692307692307687,0.034172367134980064,0.03932196241674757,0.03946395487358756,0.03960324175212904,-0.07037601250121872,0.03341719770668328
15,HI,Hawaii,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,120.0,20.3,0.196,17.62,36650.0,3.0,15.1,15.81,16.99,18.17,22.35,31400.0,32880.0,35340.0,37800.0,120.0,,,2013,HI,47-3015,,0.55,detailed,,,,,,,,,,,,0.02288584984649744,0.010002857959416911,0.005765534913517056,0.007661661048115276,0.012048192771084265,-0.1428571428571429,0.034172367134980064,0.03932196241674757,0.03946395487358756,0.03960324175212904,-0.07037601250121872,0.03341719770668328
15,HI,Hawaii,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,90.0,3.8,0.144,,,,,,,,,,,,,90.0,,,2014,HI,47-3015,,0.38,detailed,,,,,,,,,,,,,,,,,-0.25,0.034172367134980064,0.03932196241674757,0.03946395487358756,0.03960324175212904,-0.07037601250121872,0.03341719770668328
